Ano Fase,Fase Estat,Chamada Divulgação,Instituição Beneficiária Macro,UF Instituição Benef Macro,Grande Área,Área,Qtd Propostas,Total Geral (R$),,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal do Espírito Santo,ES,Ciências Exatas e da Terra,Probabilidade e Estatística,1,9135,,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal do Espírito Santo,ES,Ciências Sociais Aplicadas,Serviço Social,1,19405,,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal do Espírito Santo,ES,Lingüística, Letras e Artes,Lingüística,1,18905,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal do Estado do Rio de Janeiro,RJ,Lingüística, Letras e Artes,Artes,1,2478,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal do Paraná,PR,Ciências Agrárias,Recursos Florestais e Engenharia Florestal,1,5878,,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal do Paraná,PR,Ciências Biológicas,Farmacologia,1,8047,,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal do Paraná,PR,Ciências Exatas e da Terra,Matemática,1,3000,,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal do Paraná,PR,Ciências Sociais Aplicadas,Desenho Industrial,1,8315,,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal do Paraná,PR,Ciências Sociais Aplicadas,Direito,1,7635,,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal do Paraná,PR,Engenharias,Engenharia Mecânica,1,9935,,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal do Paraná,PR,Engenharias,Engenharia Sanitária,1,17970,,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal do Piaui,PI,Ciências Agrárias,Zootecnia,1,3878,,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal do Rio de Janeiro,RJ,Ciências Biológicas,Bioquímica,1,16905,,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal do Rio de Janeiro,RJ,Ciências Biológicas,Botânica,1,6017,,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal do Rio de Janeiro,RJ,Ciências Biológicas,Ecologia,1,12516,,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal do Rio de Janeiro,RJ,Ciências Biológicas,Parasitologia,1,6566,,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal do Rio de Janeiro,RJ,Ciências Biológicas,Zoologia,1,6458,,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal do Rio de Janeiro,RJ,Ciências Exatas e da Terra,Física,1,3681,,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal do Rio de Janeiro,RJ,Ciências Exatas e da Terra,Geociências,1,6025,,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal do Rio de Janeiro,RJ,Ciências Exatas e da Terra,Matemática,2,6591,,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal do Rio de Janeiro,RJ,Ciências Humanas,Antropologia,1,3359,,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal do Rio de Janeiro,RJ,Ciências Humanas,História,1,20830,,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal do Rio de Janeiro,RJ,Engenharias,Engenharia Civil,1,5878,,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal do Rio de Janeiro,RJ,Engenharias,Engenharia Elétrica,1,1500,,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal do Rio de Janeiro,RJ,Engenharias,Engenharia Mecânica,1,8259,,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal do Rio de Janeiro,RJ,Lingüística, Letras e Artes,Artes,1,12070,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal do Rio de Janeiro,RJ,Lingüística, Letras e Artes,Letras,1,5817,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal do Rio Grande,RS,Ciências Exatas e da Terra,Oceanografia,1,5830,,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal do Rio Grande do Norte,RN,Ciências da Saúde,Farmácia,1,3678,,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal do Rio Grande do Sul,RS,Ciências Agrárias,Zootecnia,1,7254,,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal do Rio Grande do Sul,RS,Ciências da Saúde,Enfermagem,1,5351,,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal do Rio Grande do Sul,RS,Ciências da Saúde,Medicina,1,6324,,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal do Rio Grande do Sul,RS,Ciências Exatas e da Terra,Ciência da Computação,1,5041,,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal do Rio Grande do Sul,RS,Ciências Exatas e da Terra,Geociências,1,6117,,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal do Rio Grande do Sul,RS,Ciências Humanas,Psicologia,2,27994,,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal do Rio Grande do Sul,RS,Ciências Sociais Aplicadas,Administração,1,5171,,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal do Rio Grande do Sul,RS,Ciências Sociais Aplicadas,Arquitetura e Urbanismo,2,12285,,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal do Rio Grande do Sul,RS,Ciências Sociais Aplicadas,Planejamento Urbano e Regional,1,19905,,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal do Rio Grande do Sul,RS,Engenharias,Engenharia Civil,1,6378,,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal do Rio Grande do Sul,RS,Engenharias,Engenharia de Transportes,1,18148,,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal do Triangulo Mineiro,MG,Ciências da Saúde,Enfermagem,1,20505,,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal Fluminense,RJ,Lingüística, Letras e Artes,Letras,1,6444,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal Rural de Pernambuco,PE,Ciências Agrárias,Agronomia,1,4740,,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal Rural de Pernambuco,PE,Ciências Agrárias,Zootecnia,1,7317,,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal Rural do Rio de Janeiro,RJ,Ciências Humanas,Antropologia,1,4754,,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Federal Rural do Rio de Janeiro,RJ,Ciências Humanas,Sociologia,1,12570,,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Nove de Julho,SP,Engenharias,Engenharia Biomédica,1,14270,,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Presbiteriana Mackenzie,SP,Engenharias,Engenharia de Materiais e Metalúrgica,1,5930,,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Tecnológica Federal do Paraná,PR,Ciências Exatas e da Terra,Ciência da Computação,1,9962,,
2011,Demanda,Apoio a Pesquisador Visitante - APV,Universidade Tecnológica Federal do Paraná,PR,Engenharias,Engenharia Sanitária,1,5807,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,ABES-Associacao Brasileira das Empresas de Software,SP,Engenharias,Tecnologia e Inovação,1,86561,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,ABPMC - Associacao Brasileira de Psicologia e Medicina Comportamental,SP,Ciências Humanas,Psicologia,1,107000,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Academia Brasileira de Audiologia,SP,Ciências da Saúde,Fonoaudiologia,1,142454,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Academia Brasileira de Neurologia,SP,Ciências da Saúde,Medicina,1,62820,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Academia de Policia Militar Costa Verde,MT,Ciências Humanas,Educação,1,84276,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Achilles Genetics Biotecnologia em Reproducao Animal,SP,Ciências Agrárias,Medicina Veterinária,1,23878,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,ACRIGS - Sindicato dos Peritos Oficiais da Area Criminal do Estado do RS,RS,Ciências Sociais Aplicadas,Direito,1,150000,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Agencia de Desenvolvimento e Inovacao de Sorocaba,SP,Engenharias,Tecnologia e Inovação,1,150000,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Agende Guarulhos,SP,Ciências Sociais Aplicadas,Administração,1,116809,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Ass. Bras. de Pesquisadores de Comunicacao Org. e de Relacoes Publicas,SP,Ciências Sociais Aplicadas,Comunicação,1,90032,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Assoc Escolar de Estudos Interdiscipl. Ruy Barbosa,RS,Ciências Sociais Aplicadas,Direito,1,27093,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Brasil de Empresas de Componentes p/ Couro, Calcados e Artefatos,RS,Ciências Sociais Aplicadas,Administração,1,70005,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Brasil. Fisiot. Cardiorrespiratoria e Fisiot. Terap. Intensiva,SP,Ciências da Saúde,Fisioterapia e Terapia Ocupacional,1,30004,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Brasileira da Propriedade Intelectual,RJ,Ciências Sociais Aplicadas,Direito,1,150000,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Brasileira das Instituicoes de Pesquisa Tecnologica,DF,Engenharias,Tecnologia e Inovação,1,150000,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Brasileira de Agroecologia,RS,Ciências Agrárias,Agronomia,1,150000,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Brasileira de Aguas Subterraneas,SP,Ciências Exatas e da Terra,Geociências,1,133000,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Brasileira de Antropologia,DF,Ciências Humanas,Antropologia,1,149940,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Brasileira de Brinquedotecas,SP,Ciências Humanas,Psicologia,1,59581,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Brasileira de Ceramica,SP,Engenharias,Engenharia de Materiais e Metalúrgica,2,143346,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Brasileira de Corrosao,RJ,Engenharias,Engenharia de Materiais e Metalúrgica,1,149641,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Brasileira de Educacao Medica,RJ,Ciências da Saúde,Medicina,1,149298,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,ASSOCIACAO BRASILEIRA DE EMPRESAS DE EVENTOS DO RS,RS,Ciências Sociais Aplicadas,Turismo,1,92740,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Brasileira de Energia Nuclear,RJ,Engenharias,Engenharia Nuclear,1,150000,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Brasileira de Enfermeiros Obstetras  Secao Ceara,CE,Ciências da Saúde,Enfermagem,1,115673,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Brasileira de Engenharia de Pesca,PE,Ciências Agrárias,Recursos Pesqueiros e Engenharia de Pesca,1,120718,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Brasileira de Engenharia de Producao,RJ,Engenharias,Engenharia de Produção,1,150000,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Brasileira de Engenharia Sanitaria e Ambiental,RJ,Engenharias,Engenharia Sanitária,1,50000,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Brasileira de Ensaios nao Destrutivos e Inspecao,SP,Engenharias,Engenharia Elétrica,1,149197,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Brasileira de Estatistica,SP,Ciências Exatas e da Terra,Probabilidade e Estatística,1,59760,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Brasileira de Estudos de Defesa,SP,Ciências Humanas,Ciência Política,1,123727,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Brasileira de Estudos Populacionais,RJ,Ciências Sociais Aplicadas,Demografia,1,101971,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Brasileira de Literatura Comparada,SP,Lingüística, Letras e Artes,Letras,1,149819,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Brasileira de Metalurgia e Materiais,SP,Engenharias,Engenharia de Materiais e Metalúrgica,3,224655,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Brasileira de Metalurgia e Materiais,SP,Engenharias,Engenharia de Produção,1,40245,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Brasileira de Normas Tecnicas - Sede,RJ,Engenharias,Tecnologia e Inovação,1,60000,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Brasileira de Odontologia,SP,Ciências da Saúde,Odontologia,1,150000,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associação Brasileira de Odontologia - Seção de Goiás,GO,Ciências da Saúde,Odontologia,1,129615,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Brasileira de Oncologia Veterinaria,SP,Ciências Agrárias,Medicina Veterinária,1,54728,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Brasileira de Ortodontia e Ortopedia Facial,SP,Ciências da Saúde,Odontologia,1,149914,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Brasileira de Patologia do Trato Genital Inferior e Colposcopia,RJ,Ciências da Saúde,Medicina,1,150000,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Brasileira de Pesquisa e Pos-Graduacao em Artes Cenicas,MG,Lingüística, Letras e Artes,Artes,1,72282,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Brasileira de Pesquisa em Educacao em Ciencias,MG,Ciências Humanas,Educação,1,133018,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Brasileira de Psicologia Escolar e Educacional,SP,Ciências Humanas,Psicologia,1,92933,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Brasileira de Psicologia Social,SP,Ciências Humanas,Psicologia,1,149629,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Brasileira de Quimica,RJ,Ciências Exatas e da Terra,Química,3,96404,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Brasileira de Recursos Hidricos,RS,Engenharias,Engenharia Sanitária,2,289696,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Brasileira de Saude Coletiva,RJ,Ciências da Saúde,Saúde Coletiva,1,150000,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Brasileira de Saude Mental,SC,Ciências da Saúde,Saúde Coletiva,1,112980,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Brasileira de Sementes e Mudas,DF,Ciências Agrárias,Agronomia,1,107650,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Brasileira de Tecnologia de Sementes,PR,Ciências Agrárias,Agronomia,1,150000,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Brasileira de Tecnologia de Sementes,PR,Ciências Agrárias,Recursos Florestais e Engenharia Florestal,1,15000,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Brasileira de Terapia Celular,BA,Ciências Biológicas,Desenvolvimento e Inovação Tecnológica em Biologia,1,150000,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Brasileira de Veterinarios de Animais Selvagens,PR,Ciências Agrárias,Medicina Veterinária,1,67600,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Brasileira do Sono,SP,Ciências da Saúde,Medicina,1,137770,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Brasileira dos Inventores e Propriedade Industrial,ES,Outra,Divulgação Científica,1,30000,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Brasileira Tecnica de Celulose e Papel,SP,Engenharias,Tecnologia e Inovação,1,150000,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Caruaruense de Ensino Superior,PE,Ciências da Saúde,Saúde Coletiva,1,36000,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Catarinense de Bibliotecarios,SC,Ciências Sociais Aplicadas,Ciência da Informação,1,47604,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,ASSOCIACAO COMERCIAL E INDUSTRIAL DE FERNANDOPOLIS,SP,Engenharias,Tecnologia e Inovação,1,60380,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao de Assistencia a Crianca Deficiente da Amazonia,PA,Ciências da Saúde,Fisioterapia e Terapia Ocupacional,1,149513,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao de Linguistica Aplicada do Brasil,SP,Lingüística, Letras e Artes,Lingüística,1,27016,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao de Terapia Ocupacional do Estado de Sao Paulo,SP,Ciências da Saúde,Fisioterapia e Terapia Ocupacional,1,138650,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao do Nucleo de D C da Regiao Tocantina,MA,Outra,Divulgação Científica,1,72870,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao dos Arquivistas Brasileiros,RJ,Ciências Sociais Aplicadas,Ciência da Informação,1,149940,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao dos Fisioterapeutas do Brasil,SP,Ciências da Saúde,Fisioterapia e Terapia Ocupacional,1,149924,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao dos Geografos Brasileiros,SP,Ciências Humanas,Geografia,1,20051,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Instituto Sapientiae,SP,Ciências da Saúde,Medicina,1,56900,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Juizforana de Estudantes de Psicologia,MG,Ciências Humanas,Psicologia,1,20000,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Nac. dos Fabricantes de alimentos Pet,SP,Ciências Agrárias,Medicina Veterinária,1,69255,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Nacional de Biosseguranca,RJ,Ciências Biológicas,Desenvolvimento e Inovação Tecnológica em Biologia,1,150000,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Nacional de Entidades Promotoras de Tecnologias Avancadas,DF,Ciências Sociais Aplicadas,Administração,1,150000,,
2011,Demanda,Chamada MCT/CNPq/FINEP Nº 04/2011 - ARC,Associacao Nacional de Historia - Sede,SP,Ciências Humanas,História,1,113889,,
