Ano Fase,Fase Estat,Região Inst Benef Macro,UF Inst Benef Macro,Instituição Beneficiária Macro,Modalidade,Grande Área,Área,Qtd Propostas,Total Geral (R$),
2011,Atendimento,Não informada,\NI,Não informada,Apoio a Publicações Científicas,Ciências da Saúde,Medicina,12,400000,
2011,Atendimento,Não informada,\NI,Não informada,Apoio a Publicações Científicas,Ciências da Saúde,Nutrição,1,30000,
2011,Atendimento,Não informada,\NI,Não informada,Apoio a Publicações Científicas,Ciências da Saúde,Odontologia,3,110000,
2011,Atendimento,Não informada,\NI,Não informada,Apoio a Publicações Científicas,Ciências da Saúde,Saúde Coletiva,7,355000,
2011,Atendimento,Não informada,\NI,Não informada,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Ciências Ambientais,1,38000,
2011,Atendimento,Não informada,\NI,Não informada,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Física,2,100000,
2011,Atendimento,Não informada,\NI,Não informada,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Geociências,7,464000,
2011,Atendimento,Não informada,\NI,Não informada,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Matemática,3,69000,
2011,Atendimento,Não informada,\NI,Não informada,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Oceanografia,1,35000,
2011,Atendimento,Não informada,\NI,Não informada,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Probabilidade e Estatística,2,39000,
2011,Atendimento,Não informada,\NI,Não informada,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Química,2,270000,
2011,Atendimento,Não informada,\NI,Não informada,Apoio a Publicações Científicas,Ciências Humanas,Antropologia,7,106500,
2011,Atendimento,Não informada,\NI,Não informada,Apoio a Publicações Científicas,Ciências Humanas,Arqueologia,2,19000,
2011,Atendimento,Não informada,\NI,Não informada,Apoio a Publicações Científicas,Ciências Humanas,Ciência Política,8,120500,
2011,Atendimento,Não informada,\NI,Não informada,Apoio a Publicações Científicas,Ciências Humanas,Educação,26,345810,
2011,Atendimento,Não informada,\NI,Não informada,Apoio a Publicações Científicas,Ciências Humanas,Filosofia,9,69000,
2011,Atendimento,Não informada,\NI,Não informada,Apoio a Publicações Científicas,Ciências Humanas,Geografia,2,16000,
2011,Atendimento,Não informada,\NI,Não informada,Apoio a Publicações Científicas,Ciências Humanas,História,18,183000,
2011,Atendimento,Não informada,\NI,Não informada,Apoio a Publicações Científicas,Ciências Humanas,Psicologia,18,200000,
2011,Atendimento,Não informada,\NI,Não informada,Apoio a Publicações Científicas,Ciências Humanas,Sociologia,12,173000,
2011,Atendimento,Não informada,\NI,Não informada,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Administração,9,123000,
2011,Atendimento,Não informada,\NI,Não informada,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Arquitetura e Urbanismo,1,10000,
2011,Atendimento,Não informada,\NI,Não informada,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Ciência da Informação,4,38000,
2011,Atendimento,Não informada,\NI,Não informada,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Comunicação,3,40000,
2011,Atendimento,Não informada,\NI,Não informada,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Demografia,1,25000,
2011,Atendimento,Não informada,\NI,Não informada,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Direito,1,10000,
2011,Atendimento,Não informada,\NI,Não informada,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Economia,6,85000,
2011,Atendimento,Não informada,\NI,Não informada,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Planejamento Urbano e Regional,3,40000,
2011,Atendimento,Não informada,\NI,Não informada,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Serviço Social,3,35000,
2011,Atendimento,Não informada,\NI,Não informada,Apoio a Publicações Científicas,Engenharias,Engenharia Biomédica,1,15000,
2011,Atendimento,Não informada,\NI,Não informada,Apoio a Publicações Científicas,Engenharias,Engenharia Civil,2,20000,
2011,Atendimento,Não informada,\NI,Não informada,Apoio a Publicações Científicas,Engenharias,Engenharia de Materiais e Metalúrgica,5,136000,
2011,Atendimento,Não informada,\NI,Não informada,Apoio a Publicações Científicas,Engenharias,Engenharia de Minas,1,20000,
2011,Atendimento,Não informada,\NI,Não informada,Apoio a Publicações Científicas,Engenharias,Engenharia de Produção,4,95000,
2011,Atendimento,Não informada,\NI,Não informada,Apoio a Publicações Científicas,Engenharias,Engenharia Elétrica,3,32000,
2011,Atendimento,Não informada,\NI,Não informada,Apoio a Publicações Científicas,Engenharias,Engenharia Mecânica,1,28000,
2011,Atendimento,Não informada,\NI,Não informada,Apoio a Publicações Científicas,Engenharias,Engenharia Química,1,45000,
2011,Atendimento,Não informada,\NI,Não informada,Apoio a Publicações Científicas,Engenharias,Engenharia Sanitária,1,15000,
2011,Atendimento,Não informada,\NI,Não informada,Apoio a Publicações Científicas,Engenharias,Microeletrônica,1,8000,
2011,Atendimento,Não informada,\NI,Não informada,Apoio a Publicações Científicas,Lingüística, Letras e Artes,Artes,3,35000
2011,Atendimento,Não informada,\NI,Não informada,Apoio a Publicações Científicas,Lingüística, Letras e Artes,Letras,5,42000
2011,Atendimento,Não informada,\NI,Não informada,Apoio a Publicações Científicas,Lingüística, Letras e Artes,Lingüística,5,38000
2011,Atendimento,Não informada,\NI,Não informada,Apoio a Publicações Científicas,Lingüística, Letras e Artes,Não informado,1,10000
2011,Atendimento,Não informada,\NI,Não informada,Apoio a Publicações Científicas,Outra,Divulgação Científica,4,60000,
2011,Atendimento,Sudeste,RJ,Fundacao Oswaldo Cruz,Apoio a Publicações Científicas,Ciências Biológicas,Biologia Geral,1,145000,
2012,Atendimento,Centro-Oeste,DF,Associacao Brasileira de Antropologia,Apoio a Publicações Científicas,Ciências Humanas,Antropologia,1,20000,
2012,Atendimento,Centro-Oeste,DF,Associacao Brasileira de Enfermagem,Apoio a Publicações Científicas,Ciências da Saúde,Enfermagem,1,35000,
2012,Atendimento,Centro-Oeste,DF,Empresa Brasileira de Pesquisa Agropecuaria,Apoio a Publicações Científicas,Ciências Agrárias,Agronomia,1,25000,
2012,Atendimento,Centro-Oeste,DF,Sociedade Brasileira de Zootecnia,Apoio a Publicações Científicas,Ciências Agrárias,Zootecnia,1,15000,
2012,Atendimento,Centro-Oeste,DF,Universidade de Brasilia,Apoio a Publicações Científicas,Ciências Humanas,Ciência Política,2,30000,
2012,Atendimento,Centro-Oeste,DF,Universidade de Brasilia,Apoio a Publicações Científicas,Ciências Humanas,História,1,15000,
2012,Atendimento,Centro-Oeste,DF,Universidade de Brasilia,Apoio a Publicações Científicas,Ciências Humanas,Psicologia,1,25000,
2012,Atendimento,Centro-Oeste,DF,Universidade de Brasilia,Apoio a Publicações Científicas,Lingüística, Letras e Artes,Lingüística,1,10000
2012,Atendimento,Centro-Oeste,GO,Universidade Federal de Goias,Apoio a Publicações Científicas,Ciências Agrárias,Agronomia,1,10000,
2012,Atendimento,Centro-Oeste,MS,Universidade Católica Dom Bosco,Apoio a Publicações Científicas,Ciências Humanas,Sociologia,1,10000,
2012,Atendimento,Nordeste,BA,Universidade Estadual de Feira de Santana,Apoio a Publicações Científicas,Ciências Biológicas,Botânica,1,40000,
2012,Atendimento,Nordeste,BA,Universidade Federal da Bahia,Apoio a Publicações Científicas,Ciências da Saúde,Medicina,1,157000,
2012,Atendimento,Nordeste,BA,Universidade Federal da Bahia,Apoio a Publicações Científicas,Ciências Humanas,Sociologia,1,18000,
2012,Atendimento,Nordeste,CE,Universidade Federal do Ceará,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Comunicação,1,10000,
2012,Atendimento,Nordeste,PB,Sociedade Brasileira de Farmacognosia,Apoio a Publicações Científicas,Ciências da Saúde,Farmácia,1,50000,
2012,Atendimento,Nordeste,PB,Universidade Federal da Paraíba,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Ciência da Informação,1,8000,
2012,Atendimento,Nordeste,PB,Universidade Federal de Campina Grande,Apoio a Publicações Científicas,Ciências Agrárias,Engenharia Agrícola,1,20000,
2012,Atendimento,Nordeste,PE,Universidade Federal de Pernambuco,Apoio a Publicações Científicas,Ciências Humanas,Arqueologia,1,8000,
2012,Atendimento,Nordeste,RN,Universidade Federal do Rio Grande do Norte,Apoio a Publicações Científicas,Ciências Humanas,Psicologia,1,12000,
2012,Atendimento,Norte,AM,Instituto Nacional de Pesquisas da Amazônia,Apoio a Publicações Científicas,Ciências Agrárias,Recursos Florestais e Engenharia Florestal,1,30000,
2012,Atendimento,Norte,PA,Museu Paraense Emilio Goeldi,Apoio a Publicações Científicas,Ciências Humanas,Antropologia,1,12000,
2012,Atendimento,Sudeste,MG,Fundacao Gorceix,Apoio a Publicações Científicas,Engenharias,Engenharia de Minas,1,20000,
2012,Atendimento,Sudeste,MG,Universidade Federal de Lavras,Apoio a Publicações Científicas,Ciências Agrárias,Agronomia,1,40000,
2012,Atendimento,Sudeste,MG,Universidade Federal de Lavras,Apoio a Publicações Científicas,Ciências Agrárias,Recursos Florestais e Engenharia Florestal,1,20000,
2012,Atendimento,Sudeste,MG,Universidade Federal de Minas Gerais,Apoio a Publicações Científicas,Ciências Agrárias,Medicina Veterinária,1,45000,
2012,Atendimento,Sudeste,MG,Universidade Federal de Minas Gerais,Apoio a Publicações Científicas,Ciências Humanas,Educação,1,40000,
2012,Atendimento,Sudeste,MG,Universidade Federal de Minas Gerais,Apoio a Publicações Científicas,Ciências Humanas,História,1,17000,
2012,Atendimento,Sudeste,MG,Universidade Federal de Minas Gerais,Apoio a Publicações Científicas,Ciências Humanas,Psicologia,1,15000,
2012,Atendimento,Sudeste,MG,Universidade Federal de Minas Gerais,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Ciência da Informação,1,8000,
2012,Atendimento,Sudeste,MG,Universidade Federal de Minas Gerais,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Economia,1,20000,
2012,Atendimento,Sudeste,MG,Universidade Federal de Minas Gerais,Apoio a Publicações Científicas,Lingüística, Letras e Artes,Lingüística,1,15000
2012,Atendimento,Sudeste,MG,Universidade Federal de Uberlandia,Apoio a Publicações Científicas,Engenharias,Engenharia Biomédica,1,15000,
2012,Atendimento,Sudeste,MG,Universidade Federal de Viçosa,Apoio a Publicações Científicas,Ciências Agrárias,Agronomia,5,140000,
2012,Atendimento,Sudeste,MG,Universidade Federal de Viçosa,Apoio a Publicações Científicas,Ciências Agrárias,Recursos Florestais e Engenharia Florestal,1,20000,
2012,Atendimento,Sudeste,MG,Universidade Federal de Viçosa,Apoio a Publicações Científicas,Outra,Divulgação Científica,1,12000,
2012,Atendimento,Sudeste,MG,Universidade Federal do Triangulo Mineiro,Apoio a Publicações Científicas,Ciências da Saúde,Medicina,1,104800,
2012,Atendimento,Sudeste,RJ,Associacao Nacional de Pos Graduacao e Pesquisa em Educacao,Apoio a Publicações Científicas,Ciências Humanas,Educação,1,50000,
2012,Atendimento,Sudeste,RJ,Associacao Nacional de Pos-Graduacao e Pesquisa em Administracao,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Administração,2,27000,
2012,Atendimento,Sudeste,RJ,Colegio Brasileiro de Patologia Animal,Apoio a Publicações Científicas,Ciências Agrárias,Medicina Veterinária,1,60000,
2012,Atendimento,Sudeste,RJ,Comissao Nacional de Energia Nuclear,Apoio a Publicações Científicas,Engenharias,Engenharia de Materiais e Metalúrgica,2,80000,
2012,Atendimento,Sudeste,RJ,Fundacao Cesgranrio,Apoio a Publicações Científicas,Ciências Humanas,Educação,1,20000,
2012,Atendimento,Sudeste,RJ,Fundacao Getulio Vargas,Apoio a Publicações Científicas,Ciências Humanas,História,2,48600,
2012,Atendimento,Sudeste,RJ,Fundacao Getulio Vargas,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Administração,2,35000,
2012,Atendimento,Sudeste,RJ,Fundacao Getulio Vargas,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Economia,1,15000,
2012,Atendimento,Sudeste,RJ,Fundacao Instituto Brasileiro de Geografia e Estatistica,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Demografia,1,25000,
2012,Atendimento,Sudeste,RJ,Fundacao Oswaldo Cruz,Apoio a Publicações Científicas,Ciências Biológicas,Biologia Geral,1,140000,
2012,Atendimento,Sudeste,RJ,Fundacao Oswaldo Cruz,Apoio a Publicações Científicas,Ciências da Saúde,Saúde Coletiva,2,140000,
2012,Atendimento,Sudeste,RJ,Fundacao Oswaldo Cruz,Apoio a Publicações Científicas,Ciências Humanas,Educação,1,10000,
2012,Atendimento,Sudeste,RJ,Fundacao Oswaldo Cruz,Apoio a Publicações Científicas,Ciências Humanas,História,1,30000,
2012,Atendimento,Sudeste,RJ,Instituto de Estudos da Religiao,Apoio a Publicações Científicas,Ciências Humanas,Antropologia,1,17000,
2012,Atendimento,Sudeste,RJ,Instituto Nacional de Matemática Pura e Aplicada,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Matemática,1,30000,
2012,Atendimento,Sudeste,RJ,Instituto Nacional de Matemática Pura e Aplicada,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Probabilidade e Estatística,1,15000,
2012,Atendimento,Sudeste,RJ,Pontificia Universidade Catolica do Rio de Janeiro,Apoio a Publicações Científicas,Ciências Humanas,Ciência Política,1,12000,
2012,Atendimento,Sudeste,RJ,Sociedade Brasileira de Cardiologia,Apoio a Publicações Científicas,Ciências da Saúde,Medicina,1,60000,
2012,Atendimento,Sudeste,RJ,Sociedade de Psicanalise Iracy Doyle,Apoio a Publicações Científicas,Ciências Humanas,Psicologia,1,10000,
2012,Atendimento,Sudeste,RJ,Universidade do Estado do Rio de Janeiro,Apoio a Publicações Científicas,Ciências da Saúde,Saúde Coletiva,1,27200,
2012,Atendimento,Sudeste,RJ,Universidade do Estado do Rio de Janeiro,Apoio a Publicações Científicas,Ciências Humanas,Antropologia,1,65000,
2012,Atendimento,Sudeste,RJ,Universidade do Estado do Rio de Janeiro,Apoio a Publicações Científicas,Ciências Humanas,Ciência Política,1,25000,
2012,Atendimento,Sudeste,RJ,Universidade Federal do Rio de Janeiro,Apoio a Publicações Científicas,Ciências Agrárias,Ciência e Tecnologia de Alimentos,1,35000,
2012,Atendimento,Sudeste,RJ,Universidade Federal do Rio de Janeiro,Apoio a Publicações Científicas,Ciências Biológicas,Biologia Geral,1,75000,
2012,Atendimento,Sudeste,RJ,Universidade Federal do Rio de Janeiro,Apoio a Publicações Científicas,Ciências da Saúde,Enfermagem,1,25000,
2012,Atendimento,Sudeste,RJ,Universidade Federal do Rio de Janeiro,Apoio a Publicações Científicas,Ciências Humanas,Antropologia,1,27000,
2012,Atendimento,Sudeste,RJ,Universidade Federal do Rio de Janeiro,Apoio a Publicações Científicas,Ciências Humanas,Psicologia,2,20500,
2012,Atendimento,Sudeste,RJ,Universidade Federal do Rio de Janeiro,Apoio a Publicações Científicas,Lingüística, Letras e Artes,Letras,1,10000
2012,Atendimento,Sudeste,RJ,Universidade Federal Fluminense,Apoio a Publicações Científicas,Ciências Humanas,Educação,1,20000,
2012,Atendimento,Sudeste,RJ,Universidade Federal Fluminense,Apoio a Publicações Científicas,Ciências Humanas,Psicologia,1,12000,
2012,Atendimento,Sudeste,SP,Associacao Brasileira de Divulgacao Cientifica,Apoio a Publicações Científicas,Ciências Biológicas,Biologia Geral,1,200000,
2012,Atendimento,Sudeste,SP,Associacao Brasileira de Engenharia Agricola,Apoio a Publicações Científicas,Ciências Agrárias,Engenharia Agrícola,1,10000,
2012,Atendimento,Sudeste,SP,Associacao Brasileira de Psicologia Escolar e Educacional,Apoio a Publicações Científicas,Ciências Humanas,Psicologia,1,7000,
2012,Atendimento,Sudeste,SP,Associacao da Revista Brasileira de Biologia,Apoio a Publicações Científicas,Ciências Biológicas,Biologia Geral,1,40000,
2012,Atendimento,Sudeste,SP,Associacao Nacional de Pos-graduacao e Pesquisa em Ambiente e Sociedade,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Ciências Ambientais,1,18000,
2012,Atendimento,Sudeste,SP,Centro de Estudos de Cultura Contemporanea,Apoio a Publicações Científicas,Ciências Humanas,Ciência Política,1,20000,
2012,Atendimento,Sudeste,SP,Centro de Estudos em Educacao e Sociedade,Apoio a Publicações Científicas,Ciências Humanas,Educação,2,55000,
2012,Atendimento,Sudeste,SP,Centro Universitario FECAP,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Administração,1,15000,
2012,Atendimento,Sudeste,SP,Fundacao APINCO de Ciencia e Tecnologia Avicolas,Apoio a Publicações Científicas,Ciências Agrárias,Medicina Veterinária,1,20000,
2012,Atendimento,Sudeste,SP,Fundação Carlos Chagas,Apoio a Publicações Científicas,Ciências Humanas,Educação,1,22000,
2012,Atendimento,Sudeste,SP,Fundacao de Pesquisas Cientificas de Ribeirao Preto,Apoio a Publicações Científicas,Ciências Biológicas,Genética,1,75000,
2012,Atendimento,Sudeste,SP,Fundacao Educacional Inaciana Padre Saboia de Medeiros,Apoio a Publicações Científicas,Engenharias,Microeletrônica,1,10000,
2012,Atendimento,Sudeste,SP,Fundacao Sociedade Brasileira de Pediatria,Apoio a Publicações Científicas,Ciências da Saúde,Medicina,1,78000,
2012,Atendimento,Sudeste,SP,Instituto Agronomico de Campinas,Apoio a Publicações Científicas,Ciências Agrárias,Agronomia,1,20000,
2012,Atendimento,Sudeste,SP,Instituto Nacional de Pesquisas Espaciais,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Geociências,1,20000,
2012,Atendimento,Sudeste,SP,Pontificia Universidade Catolica de Campinas,Apoio a Publicações Científicas,Ciências da Saúde,Nutrição,1,27870,
2012,Atendimento,Sudeste,SP,Pontificia Universidade Catolica de Campinas,Apoio a Publicações Científicas,Ciências Humanas,Psicologia,1,15000,
2012,Atendimento,Sudeste,SP,Pontificia Universidade Catolica de Campinas,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Ciência da Informação,1,12000,
2012,Atendimento,Sudeste,SP,Pontificia Universidade Catolica de Sao Paulo,Apoio a Publicações Científicas,Ciências Humanas,Psicologia,1,12000,
2012,Atendimento,Sudeste,SP,Pontificia Universidade Catolica de Sao Paulo,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Ciência da Informação,1,10000,
2012,Atendimento,Sudeste,SP,Sociedade Brasileira de Ciencia e Tecnologia de Alimentos,Apoio a Publicações Científicas,Ciências Agrárias,Ciência e Tecnologia de Alimentos,1,20000,
2012,Atendimento,Sudeste,SP,Sociedade Brasileira de Estudos Interdisciplinares da Comunicacao,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Comunicação,1,15000,
2012,Atendimento,Sudeste,SP,Sociedade Brasileira de Fisica,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Física,1,50000,
2012,Atendimento,Sudeste,SP,Sociedade Brasileira de Fisica,Apoio a Publicações Científicas,Ciências Humanas,Educação,1,40000,
2012,Atendimento,Sudeste,SP,Sociedade Brasileira de Genetica,Apoio a Publicações Científicas,Ciências Biológicas,Genética,1,75000,
2012,Atendimento,Sudeste,SP,Sociedade Brasileira de Microbiologia,Apoio a Publicações Científicas,Ciências Biológicas,Microbiologia,1,35000,
2012,Atendimento,Sudeste,SP,Sociedade Brasileira de Quimica,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Química,1,110000,
2012,Atendimento,Sudeste,SP,Sociedade Brasileira para o Desenvolvimento da Pesquisa em Cirurgia,Apoio a Publicações Científicas,Ciências da Saúde,Medicina,1,40000,
2012,Atendimento,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências Agrárias,Agronomia,1,35000,
2012,Atendimento,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências Agrárias,Medicina Veterinária,1,10000,
2012,Atendimento,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências da Saúde,Enfermagem,2,95000,
2012,Atendimento,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências da Saúde,Farmácia,1,20000,
2012,Atendimento,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências da Saúde,Fisioterapia e Terapia Ocupacional,1,15000,
2012,Atendimento,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências da Saúde,Medicina,4,338000,
2012,Atendimento,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências da Saúde,Odontologia,2,139500,
2012,Atendimento,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências da Saúde,Saúde Coletiva,2,140000,
2012,Atendimento,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Geociências,1,15000,
2012,Atendimento,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Oceanografia,1,35000,
2012,Atendimento,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Química,1,20000,
2012,Atendimento,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências Humanas,Educação,1,27000,
2012,Atendimento,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências Humanas,Filosofia,1,15000,
2012,Atendimento,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências Humanas,Psicologia,3,50000,
2012,Atendimento,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Administração,3,40000,
2012,Atendimento,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Planejamento Urbano e Regional,1,20000,
2012,Atendimento,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Engenharias,Engenharia de Produção,1,30000,
2012,Atendimento,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Engenharias,Engenharia Mecânica,1,30000,
2012,Atendimento,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Engenharias,Engenharia Química,1,35000,
2012,Atendimento,Sudeste,SP,Universidade de Sorocaba,Apoio a Publicações Científicas,Ciências Humanas,Educação,1,10000,
2012,Atendimento,Sudeste,SP,Universidade Estadual de Campinas,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Probabilidade e Estatística,1,15000,
2012,Atendimento,Sudeste,SP,Universidade Estadual de Campinas,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Química,1,160000,
2012,Atendimento,Sudeste,SP,Universidade Estadual de Campinas,Apoio a Publicações Científicas,Ciências Humanas,Ciência Política,1,18000,
2012,Atendimento,Sudeste,SP,Universidade Estadual de Campinas,Apoio a Publicações Científicas,Ciências Humanas,Educação,1,18000,
2012,Atendimento,Sudeste,SP,Universidade Estadual de Campinas,Apoio a Publicações Científicas,Ciências Humanas,Sociologia,1,50000,
2012,Atendimento,Sudeste,SP,Universidade Estadual de Campinas,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Economia,1,15000,
2012,Atendimento,Sudeste,SP,Universidade Estadual de Campinas,Apoio a Publicações Científicas,Lingüística, Letras e Artes,Lingüística,1,10000
2012,Atendimento,Sudeste,SP,Universidade Estadual de Campinas,Apoio a Publicações Científicas,Outra,Divulgação Científica,2,25000,
2012,Atendimento,Sudeste,SP,Universidade Estadual Paulista Júlio de Mesquita Filho,Apoio a Publicações Científicas,Ciências Agrárias,Medicina Veterinária,2,90380,
2012,Atendimento,Sudeste,SP,Universidade Estadual Paulista Júlio de Mesquita Filho,Apoio a Publicações Científicas,Ciências da Saúde,Fonoaudiologia,1,12000,
2012,Atendimento,Sudeste,SP,Universidade Estadual Paulista Júlio de Mesquita Filho,Apoio a Publicações Científicas,Ciências da Saúde,Odontologia,1,30000,
2012,Atendimento,Sudeste,SP,Universidade Estadual Paulista Júlio de Mesquita Filho,Apoio a Publicações Científicas,Ciências da Saúde,Saúde Coletiva,1,67000,
2012,Atendimento,Sudeste,SP,Universidade Estadual Paulista Júlio de Mesquita Filho,Apoio a Publicações Científicas,Ciências Humanas,Educação,3,70000,
2012,Atendimento,Sudeste,SP,Universidade Estadual Paulista Júlio de Mesquita Filho,Apoio a Publicações Científicas,Ciências Humanas,História,1,15000,
2012,Atendimento,Sudeste,SP,Universidade Federal de São Carlos,Apoio a Publicações Científicas,Ciências da Saúde,Fisioterapia e Terapia Ocupacional,1,78000,
2012,Atendimento,Sudeste,SP,Universidade Federal de São Carlos,Apoio a Publicações Científicas,Engenharias,Engenharia de Produção,2,50000,
2012,Atendimento,Sudeste,SP,Universidade Federal de Sao Paulo,Apoio a Publicações Científicas,Ciências da Saúde,Enfermagem,1,35000,
2012,Atendimento,Sul,PR,Fundação de Pesquisas Florestais do Paraná,Apoio a Publicações Científicas,Ciências Agrárias,Recursos Florestais e Engenharia Florestal,1,10000,
2012,Atendimento,Sul,PR,Instituto de Tecnologia do Parana,Apoio a Publicações Científicas,Ciências Biológicas,Biologia Geral,1,80000,
2012,Atendimento,Sul,PR,Universidade Estadual de Maringá,Apoio a Publicações Científicas,Ciências Agrárias,Agronomia,1,25000,
2012,Atendimento,Sul,PR,Universidade Estadual de Maringá,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Geociências,1,10000,
2012,Atendimento,Sul,PR,Universidade Estadual de Maringá,Apoio a Publicações Científicas,Ciências Humanas,História,1,20000,
2012,Atendimento,Sul,PR,Universidade Estadual de Maringá,Apoio a Publicações Científicas,Ciências Humanas,Psicologia,1,13500,
2012,Atendimento,Sul,PR,Universidade Estadual de Maringá,Apoio a Publicações Científicas,Lingüística, Letras e Artes,Lingüística,1,10000
2012,Atendimento,Sul,PR,Universidade Federal do Paraná,Apoio a Publicações Científicas,Ciências Biológicas,Zoologia,2,80000,
2012,Atendimento,Sul,PR,Universidade Federal do Paraná,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Geociências,1,12000,
2012,Atendimento,Sul,PR,Universidade Federal do Paraná,Apoio a Publicações Científicas,Ciências Humanas,Ciência Política,1,20000,
2012,Atendimento,Sul,PR,Universidade Federal do Paraná,Apoio a Publicações Científicas,Ciências Humanas,Filosofia,1,20000,
2012,Atendimento,Sul,PR,Universidade Federal do Paraná,Apoio a Publicações Científicas,Engenharias,Engenharia de Materiais e Metalúrgica,1,20000,
2012,Atendimento,Sul,PR,Universidade Federal do Paraná,Apoio a Publicações Científicas,Engenharias,Engenharia Química,1,10000,
2012,Atendimento,Sul,RS,Fundacao Zoobotanica do Rio Grande do Sul,Apoio a Publicações Científicas,Ciências Biológicas,Zoologia,1,12000,
2012,Atendimento,Sul,RS,Fundacao Zoobotanica do Rio Grande do Sul,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Geociências,1,10000,
2012,Atendimento,Sul,RS,Pontifícia Universidade Católica do Rio Grande do Sul,Apoio a Publicações Científicas,Ciências Agrárias,Agronomia,1,10000,
2012,Atendimento,Sul,RS,Universidade do Vale do Rio dos Sinos,Apoio a Publicações Científicas,Ciências Humanas,Filosofia,1,8000,
2012,Atendimento,Sul,RS,Universidade do Vale do Rio dos Sinos,Apoio a Publicações Científicas,Ciências Humanas,História,1,7000,
2012,Atendimento,Sul,RS,Universidade do Vale do Rio dos Sinos,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Arquitetura e Urbanismo,1,5000,
2012,Atendimento,Sul,RS,Universidade do Vale do Rio dos Sinos,Apoio a Publicações Científicas,Lingüística, Letras e Artes,Lingüística,1,7000
2012,Atendimento,Sul,RS,Universidade Federal de Santa Maria,Apoio a Publicações Científicas,Ciências Agrárias,Medicina Veterinária,1,40000,
