Ano Fase;Fase Estat;Modalidade;País Inst Benef Macro;Chamada Divulgação;Grande Área;Área;Qtd Bolsas
2014;Atendimento;Doutorado Sanduíche no Exterior;Bélgica;Doutorado Sanduíche - SWE;Engenharias;Engenharia de Materiais e Metalúrgica;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Bélgica;Doutorado Sanduíche - SWE;Engenharias;Engenharia Mecânica;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Bélgica;Doutorado Sanduíche - SWE;Engenharias;Engenharia Nuclear;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Bélgica;Doutorado Sanduíche - SWE;Engenharias;Microeletrônica;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Canadá;Doutorado Sanduíche - SWE;Ciências Agrárias;Agronomia;2
2014;Atendimento;Doutorado Sanduíche no Exterior;Canadá;Doutorado Sanduíche - SWE;Ciências Agrárias;Ciência e Tecnologia de Alimentos;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Canadá;Doutorado Sanduíche - SWE;Ciências Agrárias;Recursos Florestais e Engenharia Florestal;2
2014;Atendimento;Doutorado Sanduíche no Exterior;Canadá;Doutorado Sanduíche - SWE;Ciências Agrárias;Zootecnia;3
2014;Atendimento;Doutorado Sanduíche no Exterior;Canadá;Doutorado Sanduíche - SWE;Ciências Biológicas;Biofísica;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Canadá;Doutorado Sanduíche - SWE;Ciências Biológicas;Bioquímica;2
2014;Atendimento;Doutorado Sanduíche no Exterior;Canadá;Doutorado Sanduíche - SWE;Ciências Biológicas;Desenvolvimento e Inovação Tecnológica em Biologia;2
2014;Atendimento;Doutorado Sanduíche no Exterior;Canadá;Doutorado Sanduíche - SWE;Ciências Biológicas;Ecologia;2
2014;Atendimento;Doutorado Sanduíche no Exterior;Canadá;Doutorado Sanduíche - SWE;Ciências Biológicas;Fisiologia;2
2014;Atendimento;Doutorado Sanduíche no Exterior;Canadá;Doutorado Sanduíche - SWE;Ciências Biológicas;Morfologia;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Canadá;Doutorado Sanduíche - SWE;Ciências da Saúde;Enfermagem;3
2014;Atendimento;Doutorado Sanduíche no Exterior;Canadá;Doutorado Sanduíche - SWE;Ciências da Saúde;Farmácia;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Canadá;Doutorado Sanduíche - SWE;Ciências da Saúde;Fisioterapia e Terapia Ocupacional;2
2014;Atendimento;Doutorado Sanduíche no Exterior;Canadá;Doutorado Sanduíche - SWE;Ciências da Saúde;Odontologia;2
2014;Atendimento;Doutorado Sanduíche no Exterior;Canadá;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Ciência da Computação;8
2014;Atendimento;Doutorado Sanduíche no Exterior;Canadá;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Física;2
2014;Atendimento;Doutorado Sanduíche no Exterior;Canadá;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Geociências;3
2014;Atendimento;Doutorado Sanduíche no Exterior;Canadá;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Matemática;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Canadá;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Química;2
2014;Atendimento;Doutorado Sanduíche no Exterior;Canadá;Doutorado Sanduíche - SWE;Ciências Sociais Aplicadas;Arquitetura e Urbanismo;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Canadá;Doutorado Sanduíche - SWE;Ciências Sociais Aplicadas;Ciência da Informação;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Canadá;Doutorado Sanduíche - SWE;Ciências Sociais Aplicadas;Comunicação;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Canadá;Doutorado Sanduíche - SWE;Engenharias;Engenharia Biomédica;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Canadá;Doutorado Sanduíche - SWE;Engenharias;Engenharia Civil;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Canadá;Doutorado Sanduíche - SWE;Engenharias;Engenharia de Materiais e Metalúrgica;3
2014;Atendimento;Doutorado Sanduíche no Exterior;Canadá;Doutorado Sanduíche - SWE;Engenharias;Engenharia de Minas;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Canadá;Doutorado Sanduíche - SWE;Engenharias;Engenharia Química;4
2014;Atendimento;Doutorado Sanduíche no Exterior;Chile;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Geociências;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Cingapura;Doutorado Sanduíche - SWE;Ciências Biológicas;Fisiologia;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Dinamarca;Doutorado Sanduíche - SWE;Ciências Agrárias;Medicina Veterinária;2
2014;Atendimento;Doutorado Sanduíche no Exterior;Dinamarca;Doutorado Sanduíche - SWE;Ciências Biológicas;Bioquímica;2
2014;Atendimento;Doutorado Sanduíche no Exterior;Dinamarca;Doutorado Sanduíche - SWE;Ciências Biológicas;Desenvolvimento e Inovação Tecnológica em Biologia;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Dinamarca;Doutorado Sanduíche - SWE;Ciências Biológicas;Parasitologia;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Dinamarca;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Ciência da Computação;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Dinamarca;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Física;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Dinamarca;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Química;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Dinamarca;Doutorado Sanduíche - SWE;Engenharias;Engenharia de Energia;2
2014;Atendimento;Doutorado Sanduíche no Exterior;Dinamarca;Doutorado Sanduíche - SWE;Engenharias;Engenharia de Materiais e Metalúrgica;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Dinamarca;Doutorado Sanduíche - SWE;Engenharias;Engenharia Elétrica;3
2014;Atendimento;Doutorado Sanduíche no Exterior;Dinamarca;Doutorado Sanduíche - SWE;Engenharias;Microeletrônica;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Escócia;Doutorado Sanduíche - SWE;Ciências Agrárias;Ciência e Tecnologia de Alimentos;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Escócia;Doutorado Sanduíche - SWE;Ciências Agrárias;Zootecnia;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Escócia;Doutorado Sanduíche - SWE;Ciências Biológicas;Botânica;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Escócia;Doutorado Sanduíche - SWE;Ciências Biológicas;Genética;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Escócia;Doutorado Sanduíche - SWE;Ciências Biológicas;Parasitologia;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Escócia;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Geociências;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Escócia;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Química;2
2014;Atendimento;Doutorado Sanduíche no Exterior;Escócia;Doutorado Sanduíche - SWE;Ciências Humanas;Educação;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Escócia;Doutorado Sanduíche - SWE;Engenharias;Engenharia Civil;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Espanha;Doutorado Sanduíche - SWE;Ciências Agrárias;Agronomia;2
2014;Atendimento;Doutorado Sanduíche no Exterior;Espanha;Doutorado Sanduíche - SWE;Ciências Agrárias;Ciência e Tecnologia de Alimentos;4
2014;Atendimento;Doutorado Sanduíche no Exterior;Espanha;Doutorado Sanduíche - SWE;Ciências Agrárias;Medicina Veterinária;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Espanha;Doutorado Sanduíche - SWE;Ciências Agrárias;Recursos Florestais e Engenharia Florestal;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Espanha;Doutorado Sanduíche - SWE;Ciências Agrárias;Recursos Pesqueiros e Engenharia de Pesca;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Espanha;Doutorado Sanduíche - SWE;Ciências Agrárias;Zootecnia;5
2014;Atendimento;Doutorado Sanduíche no Exterior;Espanha;Doutorado Sanduíche - SWE;Ciências Biológicas;Bioquímica;2
2014;Atendimento;Doutorado Sanduíche no Exterior;Espanha;Doutorado Sanduíche - SWE;Ciências Biológicas;Desenvolvimento e Inovação Tecnológica em Biologia;3
2014;Atendimento;Doutorado Sanduíche no Exterior;Espanha;Doutorado Sanduíche - SWE;Ciências Biológicas;Ecologia;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Espanha;Doutorado Sanduíche - SWE;Ciências Biológicas;Farmacologia;2
2014;Atendimento;Doutorado Sanduíche no Exterior;Espanha;Doutorado Sanduíche - SWE;Ciências Biológicas;Genética;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Espanha;Doutorado Sanduíche - SWE;Ciências Biológicas;Parasitologia;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Espanha;Doutorado Sanduíche - SWE;Ciências Biológicas;Zoologia;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Espanha;Doutorado Sanduíche - SWE;Ciências da Saúde;Educação Física;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Espanha;Doutorado Sanduíche - SWE;Ciências da Saúde;Enfermagem;3
2014;Atendimento;Doutorado Sanduíche no Exterior;Espanha;Doutorado Sanduíche - SWE;Ciências da Saúde;Farmácia;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Espanha;Doutorado Sanduíche - SWE;Ciências da Saúde;Medicina;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Espanha;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Ciência da Computação;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Espanha;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Física;3
2014;Atendimento;Doutorado Sanduíche no Exterior;Espanha;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Geociências;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Espanha;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Matemática;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Espanha;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Oceanografia;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Espanha;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Química;6
2014;Atendimento;Doutorado Sanduíche no Exterior;Espanha;Doutorado Sanduíche - SWE;Ciências Humanas;Educação;3
2014;Atendimento;Doutorado Sanduíche no Exterior;Espanha;Doutorado Sanduíche - SWE;Ciências Humanas;Psicologia;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Espanha;Doutorado Sanduíche - SWE;Ciências Sociais Aplicadas;Planejamento Urbano e Regional;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Espanha;Doutorado Sanduíche - SWE;Engenharias;Engenharia de Materiais e Metalúrgica;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Espanha;Doutorado Sanduíche - SWE;Engenharias;Engenharia Elétrica;2
2014;Atendimento;Doutorado Sanduíche no Exterior;Espanha;Doutorado Sanduíche - SWE;Engenharias;Engenharia Química;3
2014;Atendimento;Doutorado Sanduíche no Exterior;Espanha;Doutorado Sanduíche - SWE;Engenharias;Microeletrônica;2
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Ciências Agrárias;Agronomia;11
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Ciências Agrárias;Ciência e Tecnologia de Alimentos;6
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Ciências Agrárias;Engenharia Agrícola;6
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Ciências Agrárias;Medicina Veterinária;7
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Ciências Agrárias;Recursos Florestais e Engenharia Florestal;2
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Ciências Agrárias;Recursos Pesqueiros e Engenharia de Pesca;2
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Ciências Agrárias;Zootecnia;8
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Ciências Biológicas;Biofísica;9
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Ciências Biológicas;Biomedicina;2
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Ciências Biológicas;Bioquímica;10
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Ciências Biológicas;Botânica;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Ciências Biológicas;Desenvolvimento e Inovação Tecnológica em Biologia;4
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Ciências Biológicas;Ecologia;8
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Ciências Biológicas;Farmacologia;7
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Ciências Biológicas;Fisiologia;4
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Ciências Biológicas;Genética;7
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Ciências Biológicas;Imunologia;3
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Ciências Biológicas;Microbiologia;4
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Ciências Biológicas;Morfologia;2
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Ciências Biológicas;Parasitologia;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Ciências Biológicas;Zoologia;9
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Ciências da Saúde;Educação Física;3
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Ciências da Saúde;Enfermagem;6
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Ciências da Saúde;Farmácia;3
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Ciências da Saúde;Fonoaudiologia;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Ciências da Saúde;Medicina;7
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Ciências da Saúde;Nutrição;5
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Ciências da Saúde;Odontologia;6
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Ciências da Saúde;Saúde Coletiva;3
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Ciência da Computação;11
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Ciências Ambientais;3
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Física;6
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Geociências;6
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Matemática;2
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Química;13
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Ciências Humanas;Antropologia;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Ciências Humanas;Ciência Política;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Ciências Humanas;Geografia;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Ciências Humanas;Psicologia;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Ciências Humanas;Sociologia;2
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Ciências Sociais Aplicadas;Administração;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Ciências Sociais Aplicadas;Ciência da Informação;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Ciências Sociais Aplicadas;Economia;2
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Engenharias;Engenharia Aeroespacial;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Engenharias;Engenharia Biomédica;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Engenharias;Engenharia Civil;2
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Engenharias;Engenharia de Energia;3
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Engenharias;Engenharia de Materiais e Metalúrgica;4
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Engenharias;Engenharia de Produção;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Engenharias;Engenharia de Transportes;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Engenharias;Engenharia Elétrica;2
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Engenharias;Engenharia Mecânica;4
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Engenharias;Engenharia Química;4
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Engenharias;Microeletrônica;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Estados Unidos;Doutorado Sanduíche - SWE;Engenharias;Robótica, Mecatrônica e Automação;2
2014;Atendimento;Doutorado Sanduíche no Exterior;Finlândia;Doutorado Sanduíche - SWE;Ciências Biológicas;Ecologia;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Finlândia;Doutorado Sanduíche - SWE;Ciências da Saúde;Medicina;2
2014;Atendimento;Doutorado Sanduíche no Exterior;Finlândia;Doutorado Sanduíche - SWE;Ciências da Saúde;Odontologia;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Finlândia;Doutorado Sanduíche - SWE;Engenharias;Engenharia de Energia;1
2014;Atendimento;Doutorado Sanduíche no Exterior;França;Doutorado Sanduíche - SWE;Ciências Agrárias;Ciência e Tecnologia de Alimentos;1
2014;Atendimento;Doutorado Sanduíche no Exterior;França;Doutorado Sanduíche - SWE;Ciências Agrárias;Engenharia Agrícola;1
2014;Atendimento;Doutorado Sanduíche no Exterior;França;Doutorado Sanduíche - SWE;Ciências Agrárias;Medicina Veterinária;2
2014;Atendimento;Doutorado Sanduíche no Exterior;França;Doutorado Sanduíche - SWE;Ciências Agrárias;Recursos Florestais e Engenharia Florestal;1
2014;Atendimento;Doutorado Sanduíche no Exterior;França;Doutorado Sanduíche - SWE;Ciências Agrárias;Zootecnia;4
2014;Atendimento;Doutorado Sanduíche no Exterior;França;Doutorado Sanduíche - SWE;Ciências Biológicas;Biologia Geral;1
2014;Atendimento;Doutorado Sanduíche no Exterior;França;Doutorado Sanduíche - SWE;Ciências Biológicas;Bioquímica;3
2014;Atendimento;Doutorado Sanduíche no Exterior;França;Doutorado Sanduíche - SWE;Ciências Biológicas;Desenvolvimento e Inovação Tecnológica em Biologia;1
2014;Atendimento;Doutorado Sanduíche no Exterior;França;Doutorado Sanduíche - SWE;Ciências Biológicas;Ecologia;3
2014;Atendimento;Doutorado Sanduíche no Exterior;França;Doutorado Sanduíche - SWE;Ciências Biológicas;Fisiologia;1
2014;Atendimento;Doutorado Sanduíche no Exterior;França;Doutorado Sanduíche - SWE;Ciências Biológicas;Imunologia;2
2014;Atendimento;Doutorado Sanduíche no Exterior;França;Doutorado Sanduíche - SWE;Ciências Biológicas;Microbiologia;2
2014;Atendimento;Doutorado Sanduíche no Exterior;França;Doutorado Sanduíche - SWE;Ciências Biológicas;Parasitologia;1
2014;Atendimento;Doutorado Sanduíche no Exterior;França;Doutorado Sanduíche - SWE;Ciências da Saúde;Educação Física;2
2014;Atendimento;Doutorado Sanduíche no Exterior;França;Doutorado Sanduíche - SWE;Ciências da Saúde;Enfermagem;1
2014;Atendimento;Doutorado Sanduíche no Exterior;França;Doutorado Sanduíche - SWE;Ciências da Saúde;Farmácia;3
2014;Atendimento;Doutorado Sanduíche no Exterior;França;Doutorado Sanduíche - SWE;Ciências da Saúde;Fisioterapia e Terapia Ocupacional;1
2014;Atendimento;Doutorado Sanduíche no Exterior;França;Doutorado Sanduíche - SWE;Ciências da Saúde;Medicina;2
2014;Atendimento;Doutorado Sanduíche no Exterior;França;Doutorado Sanduíche - SWE;Ciências da Saúde;Nutrição;1
2014;Atendimento;Doutorado Sanduíche no Exterior;França;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Astronomia;1
2014;Atendimento;Doutorado Sanduíche no Exterior;França;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Ciência da Computação;4
2014;Atendimento;Doutorado Sanduíche no Exterior;França;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Física;3
2014;Atendimento;Doutorado Sanduíche no Exterior;França;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Geociências;1
2014;Atendimento;Doutorado Sanduíche no Exterior;França;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Matemática;1
2014;Atendimento;Doutorado Sanduíche no Exterior;França;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Química;2
2014;Atendimento;Doutorado Sanduíche no Exterior;França;Doutorado Sanduíche - SWE;Ciências Humanas;Antropologia;1
2014;Atendimento;Doutorado Sanduíche no Exterior;França;Doutorado Sanduíche - SWE;Ciências Humanas;Filosofia;1
2014;Atendimento;Doutorado Sanduíche no Exterior;França;Doutorado Sanduíche - SWE;Ciências Humanas;História;2
2014;Atendimento;Doutorado Sanduíche no Exterior;França;Doutorado Sanduíche - SWE;Ciências Humanas;Psicologia;1
2014;Atendimento;Doutorado Sanduíche no Exterior;França;Doutorado Sanduíche - SWE;Ciências Humanas;Sociologia;1
2014;Atendimento;Doutorado Sanduíche no Exterior;França;Doutorado Sanduíche - SWE;Ciências Sociais Aplicadas;Turismo;1
2014;Atendimento;Doutorado Sanduíche no Exterior;França;Doutorado Sanduíche - SWE;Engenharias;Engenharia de Produção;4
2014;Atendimento;Doutorado Sanduíche no Exterior;França;Doutorado Sanduíche - SWE;Engenharias;Engenharia Elétrica;2
2014;Atendimento;Doutorado Sanduíche no Exterior;França;Doutorado Sanduíche - SWE;Engenharias;Engenharia Química;1
2014;Atendimento;Doutorado Sanduíche no Exterior;França;Doutorado Sanduíche - SWE;Engenharias;Engenharia Sanitária;1
2014;Atendimento;Doutorado Sanduíche no Exterior;França;Doutorado Sanduíche - SWE;Lingüística, Letras e Artes;Artes;1
2014;Atendimento;Doutorado Sanduíche no Exterior;França;Doutorado Sanduíche - SWE;Lingüística, Letras e Artes;Letras;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Gales;Doutorado Sanduíche - SWE;Ciências Biológicas;Desenvolvimento e Inovação Tecnológica em Biologia;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Gales;Doutorado Sanduíche - SWE;Engenharias;Engenharia Mecânica;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Grécia;Doutorado Sanduíche - SWE;Engenharias;Engenharia Mecânica;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Holanda;Doutorado Sanduíche - SWE;Ciências Agrárias;Agronomia;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Holanda;Doutorado Sanduíche - SWE;Ciências Agrárias;Zootecnia;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Holanda;Doutorado Sanduíche - SWE;Ciências Biológicas;Ecologia;2
2014;Atendimento;Doutorado Sanduíche no Exterior;Holanda;Doutorado Sanduíche - SWE;Ciências Biológicas;Genética;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Holanda;Doutorado Sanduíche - SWE;Ciências Biológicas;Microbiologia;2
2014;Atendimento;Doutorado Sanduíche no Exterior;Holanda;Doutorado Sanduíche - SWE;Ciências Biológicas;Morfologia;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Holanda;Doutorado Sanduíche - SWE;Ciências da Saúde;Odontologia;2
2014;Atendimento;Doutorado Sanduíche no Exterior;Holanda;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Ciência da Computação;6
2014;Atendimento;Doutorado Sanduíche no Exterior;Holanda;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Geociências;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Holanda;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Matemática;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Holanda;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Oceanografia;2
2014;Atendimento;Doutorado Sanduíche no Exterior;Holanda;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Química;3
2014;Atendimento;Doutorado Sanduíche no Exterior;Holanda;Doutorado Sanduíche - SWE;Ciências Sociais Aplicadas;Arquitetura e Urbanismo;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Holanda;Doutorado Sanduíche - SWE;Engenharias;Engenharia Elétrica;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Holanda;Doutorado Sanduíche - SWE;Engenharias;Engenharia Mecânica;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Holanda;Doutorado Sanduíche - SWE;Engenharias;Engenharia Nuclear;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Holanda;Doutorado Sanduíche - SWE;Engenharias;Engenharia Química;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Holanda;Doutorado Sanduíche - SWE;Lingüística, Letras e Artes;Letras;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Inglaterra;Doutorado Sanduíche - SWE;Ciências Agrárias;Ciência e Tecnologia de Alimentos;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Inglaterra;Doutorado Sanduíche - SWE;Ciências Agrárias;Medicina Veterinária;1
2014;Atendimento;Doutorado Sanduíche no Exterior;Inglaterra;Doutorado Sanduíche - SWE;Ciências Biológicas;Biofísica;2
2014;Atendimento;Doutorado Sanduíche no Exterior;Inglaterra;Doutorado Sanduíche - SWE;Ciências Biológicas;Biomedicina;1
